,number,value,datetime_start,datetime_complete,duration,params_learning_rate,params_merged_1_dropout,params_merged_1_size,params_merged_2_dropout,params_merged_2_size,params_merged_3_dropout,params_merged_3_size,state
124,124,0.7830188679245284,2024-03-04 22:30:29.113419,2024-03-04 22:30:37.472125,0 days 00:00:08.358706,0.017155428431091524,0.4549937277978176,107,0.23409371833628603,87,0.449119136465545,54,COMPLETE
125,125,0.8301886792452831,2024-03-04 22:30:37.472914,2024-03-04 22:30:51.380382,0 days 00:00:13.907468,0.0011855525299155067,0.42874127386123384,86,0.4292848970106432,101,0.4632388288926782,62,COMPLETE
126,126,0.8207547169811321,2024-03-04 22:30:51.383045,2024-03-04 22:31:09.041745,0 days 00:00:17.658700,0.0010849561070505281,0.4297748938531225,83,0.4318649229523281,100,0.464502870309314,61,COMPLETE
127,127,0.7924528301886793,2024-03-04 22:31:09.043210,2024-03-04 22:31:25.046822,0 days 00:00:16.003612,0.0013083866934085143,0.15645250569473346,86,0.41527051826869416,102,0.4919554473987935,62,COMPLETE
128,128,0.8018867924528302,2024-03-04 22:31:25.049615,2024-03-04 22:31:41.216357,0 days 00:00:16.166742,0.0008391081381131751,0.3934446314545355,229,0.46464267282736077,109,0.44146588565389555,64,COMPLETE
129,129,0.7924528301886793,2024-03-04 22:31:41.219044,2024-03-04 22:32:02.730111,0 days 00:00:21.511067,0.0005033842771495101,0.44873261209190674,78,0.4222200532699256,104,0.4712894584117903,62,COMPLETE
130,130,0.8207547169811321,2024-03-04 22:32:02.731650,2024-03-04 22:32:17.512103,0 days 00:00:14.780453,0.004132680961340575,0.4646792794237319,68,0.3979950343295432,97,0.21426372248112657,47,COMPLETE
131,131,0.839622641509434,2024-03-04 22:32:17.513587,2024-03-04 22:32:32.338967,0 days 00:00:14.825380,0.0010380873148885092,0.40261002799624523,218,0.4447318289694556,62,0.3308806380541653,60,COMPLETE
132,132,0.8207547169811321,2024-03-04 22:32:32.340382,2024-03-04 22:32:47.380143,0 days 00:00:15.039761,0.0009870618438894275,0.40258302945576524,217,0.44585287339724944,57,0.3355433186337696,60,COMPLETE
133,133,0.8207547169811321,2024-03-04 22:32:47.381654,2024-03-04 22:33:05.928819,0 days 00:00:18.547165,0.00075731026816062,0.4160390713609552,210,0.433819829365649,58,0.34736606931282177,63,COMPLETE
134,134,0.7830188679245284,2024-03-04 22:33:05.930410,2024-03-04 22:33:29.493330,0 days 00:00:23.562920,0.000610795732447685,0.4393495799571128,220,0.4581448489946057,100,0.3076664371813846,61,COMPLETE
135,135,0.8018867924528302,2024-03-04 22:33:29.494693,2024-03-04 22:33:45.441311,0 days 00:00:15.946618,0.0011362568558739967,0.4234473801919556,90,0.3178861309304756,68,0.330395215326341,45,COMPLETE
136,136,0.7830188679245284,2024-03-04 22:33:45.442842,2024-03-04 22:34:01.686178,0 days 00:00:16.243336,0.001351925844239739,0.4094922569411971,202,0.4518967813379579,61,0.36641301838371304,63,COMPLETE
137,137,0.7924528301886793,2024-03-04 22:34:01.686953,2024-03-04 22:34:12.537356,0 days 00:00:10.850403,0.00842751059554501,0.3783843050797152,256,0.3839700008717442,63,0.45897556027035613,57,COMPLETE
138,138,0.8207547169811321,2024-03-04 22:34:12.540138,2024-03-04 22:34:33.340052,0 days 00:00:20.799914,0.00042842208989492145,0.4921565688995561,235,0.42429209213942015,106,0.19975000860023628,60,COMPLETE
139,139,0.7924528301886793,2024-03-04 22:34:33.341636,2024-03-04 22:34:47.437211,0 days 00:00:14.095575,0.0009020261575588678,0.3046366645735113,223,0.3618851392057347,93,0.1839642780811846,55,COMPLETE
140,140,0.7547169811320755,2024-03-04 22:34:47.438675,2024-03-04 22:34:57.823943,0 days 00:00:10.385268,0.0032895854727886093,0.34117218054886167,245,0.4111675504809757,102,0.47966609227621565,51,COMPLETE
141,141,0.8301886792452831,2024-03-04 22:34:57.825374,2024-03-04 22:35:13.800757,0 days 00:00:15.975383,0.001580273650972437,0.43014750097200893,91,0.29440821691209995,63,0.42747913985763736,59,COMPLETE
142,142,0.7735849056603774,2024-03-04 22:35:13.802351,2024-03-04 22:35:28.964183,0 days 00:00:15.161832,0.0017141275291651034,0.4356303392909776,93,0.4392339551098561,63,0.43657804755920726,59,COMPLETE
143,143,0.8018867924528302,2024-03-04 22:35:28.965782,2024-03-04 22:35:50.849528,0 days 00:00:21.883746,0.0007289389644444767,0.4182558456722601,253,0.3030619894246332,55,0.320490713603728,58,COMPLETE
144,144,0.7924528301886793,2024-03-04 22:35:50.851088,2024-03-04 22:36:03.312313,0 days 00:00:12.461225,0.0022998861148007684,0.44433710225453565,213,0.29543707279650216,63,0.4273918297437393,61,COMPLETE
145,145,0.7641509433962265,2024-03-04 22:36:03.314113,2024-03-04 22:36:18.781388,0 days 00:00:15.467275,0.001461009087382956,0.45391510561418635,208,0.4821965040828869,65,0.17246799187581535,44,COMPLETE
146,146,0.8207547169811321,2024-03-04 22:36:18.782929,2024-03-04 22:36:36.938866,0 days 00:00:18.155937,0.0011939198924050785,0.47428494089489165,76,0.4273831983399923,70,0.446549730405015,59,COMPLETE
147,147,0.8018867924528302,2024-03-04 22:36:36.940391,2024-03-04 22:36:59.980542,0 days 00:00:23.040151,0.0005499814607442698,0.43252652923082446,248,0.3257559801657911,98,0.3539166451885874,49,COMPLETE
148,148,0.8207547169811321,2024-03-04 22:36:59.982076,2024-03-04 22:37:15.986461,0 days 00:00:16.004385,0.00102106830955555,0.3146002581672162,182,0.2547380494535223,67,0.463541043681207,42,COMPLETE
149,149,0.8018867924528302,2024-03-04 22:37:15.989293,2024-03-04 22:37:29.603465,0 days 00:00:13.614172,0.0017959526804973078,0.4022360618966563,120,0.19757602632026416,91,0.4074798507930644,56,COMPLETE
150,150,0.7830188679245284,2024-03-04 22:37:29.604203,2024-03-04 22:37:48.110618,0 days 00:00:18.506415,0.0008403489447650462,0.4858082716428244,239,0.40108104212315565,105,0.2630895087728129,60,COMPLETE
151,151,0.8207547169811321,2024-03-04 22:37:48.112267,2024-03-04 22:38:01.894963,0 days 00:00:13.782696,0.0012264361474050732,0.4217303702041655,103,0.2745829506982825,79,0.45102361964562515,57,COMPLETE
152,152,0.8113207547169812,2024-03-04 22:38:01.896571,2024-03-04 22:38:13.893822,0 days 00:00:11.997251,0.001445873796366185,0.4290575391891966,100,0.4439203893308074,73,0.42320475362882637,58,COMPLETE
153,153,0.8301886792452831,2024-03-04 22:38:13.895290,2024-03-04 22:38:33.451096,0 days 00:00:19.555806,0.0007176203723847041,0.4408536751229106,65,0.28429522696064335,85,0.38651222317486217,55,COMPLETE
154,154,0.7924528301886793,2024-03-04 22:38:33.452669,2024-03-04 22:38:51.907987,0 days 00:00:18.455318,0.0006734557001385086,0.45947158187389464,70,0.28948745240764884,89,0.3882455514174317,54,COMPLETE
155,155,0.8018867924528302,2024-03-04 22:38:51.909543,2024-03-04 22:39:11.729721,0 days 00:00:19.820178,0.0005550344412133617,0.4472806346259968,67,0.2806675959630517,86,0.3807297919353526,55,COMPLETE
156,156,0.8018867924528302,2024-03-04 22:39:11.731264,2024-03-04 22:39:27.501270,0 days 00:00:15.770006,0.0010072311271489942,0.43858605614409696,65,0.31509046998248663,83,0.29144056888709724,53,COMPLETE
157,157,0.7641509433962265,2024-03-04 22:39:27.502870,2024-03-04 22:39:46.057222,0 days 00:00:18.554352,0.0007964408292179583,0.1068689821073438,88,0.24348205300301384,94,0.330475015291995,62,COMPLETE
158,158,0.7358490566037735,2024-03-04 22:39:46.058755,2024-03-04 22:40:05.772114,0 days 00:00:19.713359,0.00047843030991391545,0.499654846064011,133,0.30884449588031065,96,0.3012680185178994,47,COMPLETE
159,159,0.8301886792452831,2024-03-04 22:40:05.774247,2024-03-04 22:40:25.061481,0 days 00:00:19.287234,0.0006487833019163124,0.4148494259310658,83,0.41785330125628684,100,0.3410640211931819,56,COMPLETE
160,160,0.8207547169811321,2024-03-04 22:40:25.064420,2024-03-04 22:40:51.964579,0 days 00:00:26.900159,0.00037716317768721094,0.2792549615647869,92,0.38990835988125977,100,0.3657839867589122,56,COMPLETE
161,161,0.7830188679245284,2024-03-04 22:40:51.966210,2024-03-04 22:41:11.346543,0 days 00:00:19.380333,0.0006438461328369935,0.4131786321515808,79,0.43532939025974915,103,0.34253078065318726,53,COMPLETE
162,162,0.7641509433962265,2024-03-04 22:41:11.347313,2024-03-04 22:41:29.096320,0 days 00:00:17.749007,0.0009507156419253273,0.29855404056237694,71,0.41599934082607215,99,0.35057348417430406,55,COMPLETE
163,163,0.8490566037735849,2024-03-04 22:41:29.099220,2024-03-04 22:41:46.147495,0 days 00:00:17.048275,0.0007404162671226899,0.4233827748374331,64,0.21547135087561403,104,0.32335828485004686,57,COMPLETE
164,164,0.7641509433962265,2024-03-04 22:41:46.149139,2024-03-04 22:42:01.211177,0 days 00:00:15.062038,0.0006972736798870805,0.4209894354096306,81,0.2109695630441367,107,0.14932904209270323,57,COMPLETE
165,165,0.8113207547169812,2024-03-04 22:42:01.212798,2024-03-04 22:42:11.085958,0 days 00:00:09.873160,0.014391117842160297,0.43102297440994797,250,0.2037810222391371,102,0.31154275045103935,59,COMPLETE
166,166,0.7924528301886793,2024-03-04 22:42:11.087197,2024-03-04 22:42:24.786433,0 days 00:00:13.699236,0.001161269937705005,0.4409370896974975,76,0.23355521881204339,104,0.3204571683464967,57,COMPLETE
167,167,0.8113207547169812,2024-03-04 22:42:24.788077,2024-03-04 22:42:44.234107,0 days 00:00:19.446030,0.0005956342591953424,0.4514157524543198,64,0.22613922814306214,109,0.33455022508100235,60,COMPLETE
168,168,0.7547169811320755,2024-03-04 22:42:44.235751,2024-03-04 22:43:02.975346,0 days 00:00:18.739595,0.0008468198201540264,0.4237219852361918,95,0.42234044507249846,101,0.3989159328181652,58,COMPLETE
169,169,0.8018867924528302,2024-03-04 22:43:02.978343,2024-03-04 22:43:10.614309,0 days 00:00:07.635966,0.022194287872674228,0.3947625313595968,84,0.46522751327336054,112,0.43238855231299445,56,COMPLETE
170,170,0.8113207547169812,2024-03-04 22:43:10.615059,2024-03-04 22:43:35.612547,0 days 00:00:24.997488,0.00045721941987730824,0.29027761721054474,218,0.21531610660724584,97,0.344131679141337,63,COMPLETE
171,171,0.8113207547169812,2024-03-04 22:43:35.614243,2024-03-04 22:43:56.301405,0 days 00:00:20.687162,0.0008193766494291506,0.4069235711079771,64,0.14034412822134174,104,0.47289622687551663,54,COMPLETE
172,172,0.8113207547169812,2024-03-04 22:43:56.303094,2024-03-04 22:44:12.460553,0 days 00:00:16.157459,0.001022041848599722,0.41217514159157365,73,0.18778913626018134,107,0.31998012132985204,46,COMPLETE
173,173,0.8018867924528302,2024-03-04 22:44:12.462169,2024-03-04 22:44:31.384919,0 days 00:00:18.922750,0.0013334022979756108,0.4347461983407569,68,0.4070703890103501,99,0.32515988003531404,48,COMPLETE
174,174,0.8113207547169812,2024-03-04 22:44:31.386164,2024-03-04 22:44:47.738544,0 days 00:00:16.352380,0.0007143993491643568,0.427462329625607,154,0.29638845373987194,95,0.13587080370382668,16,COMPLETE
175,175,0.8018867924528302,2024-03-04 22:44:47.740158,2024-03-04 22:45:09.094401,0 days 00:00:21.354243,0.0005405931196465599,0.4149759459270196,243,0.22145537935142903,101,0.48770116513517214,59,COMPLETE
176,176,0.7924528301886793,2024-03-04 22:45:09.097350,2024-03-04 22:45:28.544401,0 days 00:00:19.447051,0.0010798691018155233,0.2667507168174654,175,0.16744046997476994,61,0.4577503095785194,55,COMPLETE
177,177,0.8301886792452831,2024-03-04 22:45:28.546846,2024-03-04 22:45:42.432953,0 days 00:00:13.886107,0.0016041285637604246,0.4677720978346489,87,0.37361702567041943,105,0.24509221894844194,64,COMPLETE
178,178,0.8207547169811321,2024-03-04 22:45:42.434625,2024-03-04 22:46:00.796513,0 days 00:00:18.361888,0.001702628581029308,0.4802826426290414,89,0.3954303510215192,106,0.44485057218944757,64,COMPLETE
179,179,0.8018867924528302,2024-03-04 22:46:00.798187,2024-03-04 22:46:12.720733,0 days 00:00:11.922546,0.001992915145837223,0.4659470948037617,82,0.4571430902454229,102,0.3606726473325091,62,COMPLETE
180,180,0.7735849056603774,2024-03-04 22:46:12.722856,2024-03-04 22:46:24.078751,0 days 00:00:11.355895,0.00151779261698259,0.4716051845672929,87,0.37249405656963397,109,0.24407630300058844,64,COMPLETE
181,181,0.7924528301886793,2024-03-04 22:46:24.080457,2024-03-04 22:46:37.934571,0 days 00:00:13.854114,0.0008531146369983923,0.48982825560397236,74,0.3531283620769626,105,0.34007642298737817,61,COMPLETE
182,182,0.7735849056603774,2024-03-04 22:46:37.936211,2024-03-04 22:46:45.672451,0 days 00:00:07.736240,0.028439728777706827,0.45938432801386286,253,0.3745822441491358,99,0.23015653357745783,44,COMPLETE
183,183,0.8113207547169812,2024-03-04 22:46:45.673229,2024-03-04 22:47:02.200950,0 days 00:00:16.527721,0.0011922372667591203,0.4462820546470499,78,0.363255913753616,103,0.3017537528311922,31,COMPLETE
184,184,0.7924528301886793,2024-03-04 22:47:02.202604,2024-03-04 22:47:18.264857,0 days 00:00:16.062253,0.0006366845086349025,0.4385916392037174,226,0.4439713954928443,97,0.282632242598767,63,COMPLETE
185,185,0.7735849056603774,2024-03-04 22:47:18.266500,2024-03-04 22:47:33.742938,0 days 00:00:15.476438,0.0009540584548542797,0.3978633901741602,248,0.3817137314103065,107,0.3118033483717263,60,COMPLETE
186,186,0.8207547169811321,2024-03-04 22:47:33.744623,2024-03-04 22:47:52.505639,0 days 00:00:18.761016,0.0007575167798087679,0.42123341791050983,162,0.4282856103035943,111,0.16915427839583194,58,COMPLETE
187,187,0.8490566037735849,2024-03-04 22:47:52.507304,2024-03-04 22:48:09.132851,0 days 00:00:16.625547,0.0013484766793503626,0.4927973436575839,71,0.41563232766252106,81,0.328199575260349,52,COMPLETE
188,188,0.8113207547169812,2024-03-04 22:48:09.134689,2024-03-04 22:48:21.436323,0 days 00:00:12.301634,0.0022628452140071964,0.49261480878358294,213,0.417070870852736,82,0.3298777002061122,50,COMPLETE
189,189,0.7924528301886793,2024-03-04 22:48:21.439262,2024-03-04 22:48:35.260208,0 days 00:00:13.820946,0.0013713957615392152,0.4849685217418415,256,0.4358849739970112,84,0.1170864569522245,51,COMPLETE
190,190,0.8018867924528302,2024-03-04 22:48:35.261047,2024-03-04 22:48:53.875487,0 days 00:00:18.614440,0.001735394032716606,0.4751595536500775,125,0.40168245882375025,81,0.3515196848220331,52,COMPLETE
191,191,0.7735849056603774,2024-03-04 22:48:53.877156,2024-03-04 22:49:09.021422,0 days 00:00:15.144266,0.0010791681203569689,0.49738500894022747,69,0.41245155533954553,76,0.21886618667493815,46,COMPLETE
192,192,0.8113207547169812,2024-03-04 22:49:09.023142,2024-03-04 22:49:27.274435,0 days 00:00:18.251293,0.0009100294580954818,0.47864783365805896,143,0.42043224053979766,78,0.3189319731726718,54,COMPLETE
193,193,0.8301886792452831,2024-03-04 22:49:27.276148,2024-03-04 22:49:45.043694,0 days 00:00:17.767546,0.0012272088210740328,0.4280225679890311,76,0.4063471712577156,92,0.3361232906029372,56,COMPLETE
194,194,0.7924528301886793,2024-03-04 22:49:45.046783,2024-03-04 22:49:57.174364,0 days 00:00:12.127581,0.0015056304793220894,0.4291600910695454,83,0.4061309181011653,91,0.3380150917262258,56,COMPLETE
195,195,0.8207547169811321,2024-03-04 22:49:57.176065,2024-03-04 22:50:13.634819,0 days 00:00:16.458754,0.0012453383079410877,0.4569043976161538,80,0.3897948258398932,94,0.3275520839731544,57,COMPLETE
196,196,0.7830188679245284,2024-03-04 22:50:13.637868,2024-03-04 22:50:26.591018,0 days 00:00:12.953150,0.0031338864032841775,0.4391167495209262,88,0.33596556014789974,88,0.3457350611695295,53,COMPLETE
197,197,0.8113207547169812,2024-03-04 22:50:26.592768,2024-03-04 22:50:37.790106,0 days 00:00:11.197338,0.012636382856332366,0.4494770149427046,74,0.42873802933520583,92,0.33222386405936594,56,COMPLETE
198,198,0.7830188679245284,2024-03-04 22:50:37.790863,2024-03-04 22:50:46.958084,0 days 00:00:09.167221,0.00674046582492066,0.4653145617451475,245,0.26717903133449206,96,0.46789734155973145,61,COMPLETE
199,199,0.8113207547169812,2024-03-04 22:50:46.959810,2024-03-04 22:50:57.200802,0 days 00:00:10.240992,0.0026894575748726583,0.35453731916731523,72,0.4511572704168729,86,0.3153475386165665,58,COMPLETE
200,200,0.8113207547169812,2024-03-04 22:50:57.201955,2024-03-04 22:51:09.648496,0 days 00:00:12.446541,0.0018367018625380397,0.48803153527170834,221,0.20150802487558955,100,0.49951993268065575,55,COMPLETE
201,201,0.7924528301886793,2024-03-04 22:51:09.650285,2024-03-04 22:51:28.049712,0 days 00:00:18.399427,0.0007222094756264572,0.4283248521263502,67,0.28972341971159715,80,0.2038790512446666,45,COMPLETE
202,202,0.8113207547169812,2024-03-04 22:51:28.051524,2024-03-04 22:51:43.290447,0 days 00:00:15.238923,0.0009797098411680188,0.41732835766966486,76,0.4094341049974688,104,0.3574489872324955,51,COMPLETE
203,203,0.8207547169811321,2024-03-04 22:51:43.292112,2024-03-04 22:52:06.368521,0 days 00:00:23.076409,0.0005888822976619609,0.41045675367664525,70,0.43660893418160523,85,0.415207817335227,49,COMPLETE
204,204,0.8113207547169812,2024-03-04 22:52:06.370316,2024-03-04 22:52:19.756785,0 days 00:00:13.386469,0.0012055283341431567,0.3018032406940865,64,0.39822562473977496,98,0.3259232454035473,57,COMPLETE
205,205,0.8301886792452831,2024-03-04 22:52:19.758350,2024-03-04 22:52:39.357601,0 days 00:00:19.599251,0.0008315141589716272,0.23406391612804217,77,0.4216847177768336,101,0.3074780420342711,47,COMPLETE
206,206,0.7641509433962265,2024-03-04 22:52:39.359316,2024-03-04 22:53:16.370569,0 days 00:00:37.011253,8.832509080215225e-05,0.23598676174208189,85,0.41984796332098717,102,0.30572511358091903,52,COMPLETE
207,207,0.7830188679245284,2024-03-04 22:53:16.372335,2024-03-04 22:53:36.211289,0 days 00:00:19.838954,0.000843979571857803,0.19625026320581632,78,0.4267358719734807,101,0.29372682653063226,62,COMPLETE
208,208,0.7735849056603774,2024-03-04 22:53:36.212988,2024-03-04 22:53:52.124664,0 days 00:00:15.911676,0.0013826424277287568,0.2107796971747111,251,0.4147342570954255,105,0.33865638008559285,64,COMPLETE
209,209,0.839622641509434,2024-03-04 22:53:52.126571,2024-03-04 22:54:05.738835,0 days 00:00:13.612264,0.0010510783756782246,0.43506450880300335,239,0.44224488069916934,96,0.3114601048430272,59,COMPLETE
210,210,0.7924528301886793,2024-03-04 22:54:05.740737,2024-03-04 22:54:21.882636,0 days 00:00:16.141899,0.0010983814565463275,0.43470455547916326,92,0.44208206842959835,45,0.3107027606485445,59,COMPLETE
211,211,0.8207547169811321,2024-03-04 22:54:21.884446,2024-03-04 22:54:39.514084,0 days 00:00:17.629638,0.0007315629847288277,0.17656027525140813,238,0.43235504174022765,96,0.3239454963482473,59,COMPLETE
212,212,0.7641509433962265,2024-03-04 22:54:39.515856,2024-03-04 22:54:59.227273,0 days 00:00:19.711417,0.0008876848374812722,0.4418018785078973,243,0.4535025107819883,98,0.3204257249924061,57,COMPLETE
213,213,0.7830188679245284,2024-03-04 22:54:59.229399,2024-03-04 22:55:17.498304,0 days 00:00:18.268905,0.00107141299065959,0.25438919306307467,168,0.3038256559196251,93,0.29984007968739623,60,COMPLETE
214,214,0.8018867924528302,2024-03-04 22:55:17.500105,2024-03-04 22:55:38.106194,0 days 00:00:20.606089,0.0005316184982654522,0.4236906126466714,231,0.42410554984064064,100,0.3107951912751955,55,COMPLETE
215,215,0.7830188679245284,2024-03-04 22:55:38.107951,2024-03-04 22:55:54.071304,0 days 00:00:15.963353,0.0014776002748924182,0.33086949117232384,248,0.44531122293764225,90,0.15416955069607174,58,COMPLETE
216,216,0.8018867924528302,2024-03-04 22:55:54.073116,2024-03-04 22:56:05.363302,0 days 00:00:11.290186,0.008898154269577019,0.43459095481819054,81,0.40617790788790115,96,0.3330563757741068,56,COMPLETE
217,217,0.8207547169811321,2024-03-04 22:56:05.364077,2024-03-04 22:56:24.901502,0 days 00:00:19.537425,0.0006539735849920643,0.49253138287765724,116,0.4690936806131164,56,0.4776576571915547,54,COMPLETE
218,218,0.7641509433962265,2024-03-04 22:56:24.903295,2024-03-04 22:56:46.995126,0 days 00:00:22.091831,0.0009558787395351674,0.24262504889775996,234,0.4372630455448681,103,0.46035935702365716,59,COMPLETE
219,219,0.8490566037735849,2024-03-04 22:56:46.996890,2024-03-04 22:57:03.536816,0 days 00:00:16.539926,0.0012375411020050927,0.44448754063825363,217,0.21394427550336637,94,0.4349637655538108,47,COMPLETE
220,220,0.8113207547169812,2024-03-04 22:57:03.537630,2024-03-04 22:57:21.194283,0 days 00:00:17.656653,0.0012247000095125724,0.4446614938230605,215,0.2112251422218595,93,0.1890001858646858,61,COMPLETE
221,221,0.8018867924528302,2024-03-04 22:57:21.197548,2024-03-04 22:57:38.053728,0 days 00:00:16.856180,0.0008040643034907535,0.4528345952531991,210,0.221195810274367,98,0.4402027552846921,48,COMPLETE
